pre_depth;post_depth;offset;action;timestamp;operation;pid;size
1;0;544133120;C;0.299622084;OP_WRITE;0;16384
0;1;544149504;D;0.299628130;OP_WRITE;58;4096
1;0;544149504;C;0.299655211;OP_WRITE;0;4096
0;1;138813440;D;0.300342862;OP_WRITE;3679;4096
1;0;138813440;C;0.300370199;OP_WRITE;0;4096
0;1;544153600;D;0.300381565;OP_WRITE;3628;16384
1;0;544153600;C;0.300438418;OP_WRITE;0;16384
0;1;544169984;D;0.300444184;OP_WRITE;58;4096
1;0;544169984;C;0.300471019;OP_WRITE;0;4096
0;1;138817536;D;0.301139838;OP_WRITE;3679;4096
1;0;138817536;C;0.301167694;OP_WRITE;0;4096
0;1;544174080;D;0.301178770;OP_WRITE;3628;16384
1;0;544174080;C;0.301235462;OP_WRITE;0;16384
0;1;544190464;D;0.301241440;OP_WRITE;58;4096
1;0;544190464;C;0.301268882;OP_WRITE;0;4096
0;1;138821632;D;0.301936766;OP_WRITE;3679;4096
1;0;138821632;C;0.301964636;OP_WRITE;0;4096
0;1;544194560;D;0.301975696;OP_WRITE;3628;16384
1;0;544194560;C;0.302032186;OP_WRITE;0;16384
0;1;544210944;D;0.302038029;OP_WRITE;58;4096
1;0;544210944;C;0.302108288;OP_WRITE;0;4096
0;1;138825728;D;0.302769097;OP_WRITE;3679;4096
1;0;138825728;C;0.302797672;OP_WRITE;0;4096
0;1;544215040;D;0.302808245;OP_WRITE;3628;16384
1;0;544215040;C;0.302864973;OP_WRITE;0;16384
0;1;544231424;D;0.302870672;OP_WRITE;58;4096
1;0;544231424;C;0.302897549;OP_WRITE;0;4096
0;1;138829824;D;0.303746936;OP_WRITE;3679;4096
1;0;138829824;C;0.303776256;OP_WRITE;0;4096
0;1;544235520;D;0.303788091;OP_WRITE;3628;16384
1;0;544235520;C;0.303845662;OP_WRITE;0;16384
0;1;544251904;D;0.303851595;OP_WRITE;58;4096
1;0;544251904;C;0.303878826;OP_WRITE;0;4096
0;1;138833920;D;0.304565415;OP_WRITE;3679;4096
1;0;138833920;C;0.304593423;OP_WRITE;0;4096
0;1;544256000;D;0.304604562;OP_WRITE;3628;16384
1;0;544256000;C;0.304661343;OP_WRITE;0;16384
0;1;544272384;D;0.304667272;OP_WRITE;58;4096
1;0;544272384;C;0.304694331;OP_WRITE;0;4096
0;1;138838016;D;0.305387717;OP_WRITE;3679;4096
1;0;138838016;C;0.305415415;OP_WRITE;0;4096
0;1;544276480;D;0.305427062;OP_WRITE;3628;16384
1;0;544276480;C;0.305483353;OP_WRITE;0;16384
0;1;544292864;D;0.305489302;OP_WRITE;58;4096
1;0;544292864;C;0.305516070;OP_WRITE;0;4096
0;1;138842112;D;0.306202969;OP_WRITE;3679;4096
1;0;138842112;C;0.306230653;OP_WRITE;0;4096
0;1;544296960;D;0.306241825;OP_WRITE;3628;16384
1;0;544296960;C;0.306298843;OP_WRITE;0;16384
0;1;544313344;D;0.306304691;OP_WRITE;58;4096
1;0;544313344;C;0.306331484;OP_WRITE;0;4096
0;1;138846208;D;0.307025134;OP_WRITE;3679;4096
1;0;138846208;C;0.307053470;OP_WRITE;0;4096
0;1;544317440;D;0.307064823;OP_WRITE;3628;16384
1;0;544317440;C;0.307156965;OP_WRITE;0;16384
0;1;544333824;D;0.307162651;OP_WRITE;58;4096
1;0;544333824;C;0.307189485;OP_WRITE;0;4096
0;1;138850304;D;0.307877041;OP_WRITE;3679;4096
1;0;138850304;C;0.307905213;OP_WRITE;0;4096
0;1;544337920;D;0.307945074;OP_WRITE;3628;16384
1;0;544337920;C;0.308005869;OP_WRITE;0;16384
0;1;544354304;D;0.308017396;OP_WRITE;58;4096
1;0;544354304;C;0.308044856;OP_WRITE;0;4096
0;1;138854400;D;0.308730904;OP_WRITE;3679;4096
1;0;138854400;C;0.308759281;OP_WRITE;0;4096
0;1;544358400;D;0.308799294;OP_WRITE;3628;16384
1;0;544358400;C;0.308860111;OP_WRITE;0;16384
0;1;544374784;D;0.308872251;OP_WRITE;58;4096
1;0;544374784;C;0.308899877;OP_WRITE;0;4096
0;1;138858496;D;0.309590509;OP_WRITE;3679;4096
1;0;138858496;C;0.309618122;OP_WRITE;0;4096
0;1;544378880;D;0.309658300;OP_WRITE;3628;16384
1;0;544378880;C;0.309718229;OP_WRITE;0;16384
0;1;544395264;D;0.309730057;OP_WRITE;58;4096
1;0;544395264;C;0.309757179;OP_WRITE;0;4096
0;1;138862592;D;0.310445309;OP_WRITE;3679;4096
1;0;138862592;C;0.310473023;OP_WRITE;0;4096
0;1;544399360;D;0.310485280;OP_WRITE;3628;16384
1;0;544399360;C;0.310542480;OP_WRITE;0;16384
0;1;544415744;D;0.310549203;OP_WRITE;58;4096
1;0;544415744;C;0.310576359;OP_WRITE;0;4096
0;1;138866688;D;0.311295903;OP_WRITE;3679;4096
1;0;138866688;C;0.311324203;OP_WRITE;0;4096
0;1;544419840;D;0.311338284;OP_WRITE;3628;16384
1;0;544419840;C;0.311395936;OP_WRITE;0;16384
0;1;544436224;D;0.311402370;OP_WRITE;58;4096
1;0;544436224;C;0.311472962;OP_WRITE;0;4096
0;1;138870784;D;0.312161060;OP_WRITE;3679;4096
1;0;138870784;C;0.312189174;OP_WRITE;0;4096
0;1;544440320;D;0.312200586;OP_WRITE;3628;16384
1;0;544440320;C;0.312257817;OP_WRITE;0;16384
0;1;544456704;D;0.312263797;OP_WRITE;58;4096
1;0;544456704;C;0.312290645;OP_WRITE;0;4096
0;1;138874880;D;0.312979775;OP_WRITE;3679;4096
1;0;138874880;C;0.313007853;OP_WRITE;0;4096
0;1;544460800;D;0.313019047;OP_WRITE;3628;16384
1;0;544460800;C;0.313076977;OP_WRITE;0;16384
0;1;544477184;D;0.313083299;OP_WRITE;58;4096
1;0;544477184;C;0.313110705;OP_WRITE;0;4096
0;1;138878976;D;0.313800167;OP_WRITE;3679;4096
1;0;138878976;C;0.313827859;OP_WRITE;0;4096
0;1;544481280;D;0.313839312;OP_WRITE;3628;16384
1;0;544481280;C;0.313896361;OP_WRITE;0;16384
0;1;544497664;D;0.313902393;OP_WRITE;58;4096
1;0;544497664;C;0.313929251;OP_WRITE;0;4096
0;1;138883072;D;0.314616718;OP_WRITE;3679;4096
1;0;138883072;C;0.314644393;OP_WRITE;0;4096
0;1;544501760;D;0.314655504;OP_WRITE;3628;16384
1;0;544501760;C;0.314712366;OP_WRITE;0;16384
0;1;544518144;D;0.314718358;OP_WRITE;58;4096
1;0;544518144;C;0.314745138;OP_WRITE;0;4096
0;1;138887168;D;0.315480342;OP_WRITE;3679;4096
1;0;138887168;C;0.315508164;OP_WRITE;0;4096
0;1;544522240;D;0.315519655;OP_WRITE;3628;16384
1;0;544522240;C;0.315575998;OP_WRITE;0;16384
0;1;544538624;D;0.315582063;OP_WRITE;58;4096
1;0;544538624;C;0.315651872;OP_WRITE;0;4096
0;1;138891264;D;0.316337857;OP_WRITE;3679;4096
1;0;138891264;C;0.316366140;OP_WRITE;0;4096
0;1;544542720;D;0.316377381;OP_WRITE;3628;16384
1;0;544542720;C;0.316434188;OP_WRITE;0;16384
0;1;544559104;D;0.316440099;OP_WRITE;58;4096
1;0;544559104;C;0.316466813;OP_WRITE;0;4096
0;1;138895360;D;0.317158860;OP_WRITE;3679;4096
1;0;138895360;C;0.317187041;OP_WRITE;0;4096
0;1;544563200;D;0.317198914;OP_WRITE;3628;16384
1;0;544563200;C;0.317256476;OP_WRITE;0;16384
0;1;544579584;D;0.317262437;OP_WRITE;58;4096
1;0;544579584;C;0.317289512;OP_WRITE;0;4096
0;1;138899456;D;0.317975717;OP_WRITE;3679;4096
1;0;138899456;C;0.318004025;OP_WRITE;0;4096
0;1;544583680;D;0.318015409;OP_WRITE;3628;16384
1;0;544583680;C;0.318072513;OP_WRITE;0;16384
0;1;544600064;D;0.318078340;OP_WRITE;58;4096
1;0;544600064;C;0.318105252;OP_WRITE;0;4096
0;1;138903552;D;0.318797868;OP_WRITE;3679;4096
1;0;138903552;C;0.318825620;OP_WRITE;0;4096
0;1;544604160;D;0.318837032;OP_WRITE;3628;16384
1;0;544604160;C;0.318893470;OP_WRITE;0;16384
0;1;544620544;D;0.318899344;OP_WRITE;58;4096
1;0;544620544;C;0.318926881;OP_WRITE;0;4096
0;1;138907648;D;0.319656520;OP_WRITE;3679;4096
1;0;138907648;C;0.319684317;OP_WRITE;0;4096
0;1;544624640;D;0.319695864;OP_WRITE;3628;16384
1;0;544624640;C;0.319752846;OP_WRITE;0;16384
0;1;544641024;D;0.319758837;OP_WRITE;58;4096
1;0;544641024;C;0.319785646;OP_WRITE;0;4096
0;1;138911744;D;0.320473472;OP_WRITE;3679;4096
1;0;138911744;C;0.320501059;OP_WRITE;0;4096
0;1;544645120;D;0.320512288;OP_WRITE;3628;16384
1;0;544645120;C;0.320604599;OP_WRITE;0;16384
0;1;544661504;D;0.320610698;OP_WRITE;58;4096
1;0;544661504;C;0.320638343;OP_WRITE;0;4096
0;1;138915840;D;0.321325048;OP_WRITE;3679;4096
1;0;138915840;C;0.321353079;OP_WRITE;0;4096
0;1;544665600;D;0.321392707;OP_WRITE;3628;16384
1;0;544665600;C;0.321453453;OP_WRITE;0;16384
0;1;544681984;D;0.321465246;OP_WRITE;58;4096
1;0;544681984;C;0.321493057;OP_WRITE;0;4096
0;1;138919936;D;0.322184522;OP_WRITE;3679;4096
1;0;138919936;C;0.322212658;OP_WRITE;0;4096
0;1;544686080;D;0.322252292;OP_WRITE;3628;16384
1;0;544686080;C;0.322313118;OP_WRITE;0;16384
0;1;544702464;D;0.322324892;OP_WRITE;58;4096
1;0;544702464;C;0.322352480;OP_WRITE;0;4096
0;1;138924032;D;0.323059226;OP_WRITE;3679;4096
1;0;138924032;C;0.323087359;OP_WRITE;0;4096
0;1;544706560;D;0.323131613;OP_WRITE;3628;16384
1;0;544706560;C;0.323191738;OP_WRITE;0;16384
0;1;544722944;D;0.323203844;OP_WRITE;58;4096
1;0;544722944;C;0.323231066;OP_WRITE;0;4096
0;1;138928128;D;0.323935846;OP_WRITE;3679;4096
1;0;138928128;C;0.323963634;OP_WRITE;0;4096
0;1;544727040;D;0.323975815;OP_WRITE;3628;16384
1;0;544727040;C;0.324033154;OP_WRITE;0;16384
0;1;544743424;D;0.324043726;OP_WRITE;58;4096
1;0;544743424;C;0.324070714;OP_WRITE;0;4096
0;1;138932224;D;0.324760464;OP_WRITE;3679;4096
1;0;138932224;C;0.324788313;OP_WRITE;0;4096
0;1;544747520;D;0.324801005;OP_WRITE;3628;16384
1;0;544747520;C;0.324857943;OP_WRITE;0;16384
0;1;544763904;D;0.324864782;OP_WRITE;58;4096
1;0;544763904;C;0.324938948;OP_WRITE;0;4096
0;1;138936320;D;0.325628017;OP_WRITE;3679;4096
1;0;138936320;C;0.325655939;OP_WRITE;0;4096
0;1;544768000;D;0.325668384;OP_WRITE;3628;16384
1;0;544768000;C;0.325725773;OP_WRITE;0;16384
0;1;544784384;D;0.325732671;OP_WRITE;58;4096
1;0;544784384;C;0.325759548;OP_WRITE;0;4096
0;1;138940416;D;0.326445493;OP_WRITE;3679;4096
1;0;138940416;C;0.326473220;OP_WRITE;0;4096
0;1;544788480;D;0.326485084;OP_WRITE;3628;16384
1;0;544788480;C;0.326552166;OP_WRITE;0;16384
0;1;544804864;D;0.326558505;OP_WRITE;58;4096
1;0;544804864;C;0.326585521;OP_WRITE;0;4096
0;1;138944512;D;0.327260542;OP_WRITE;3679;4096
1;0;138944512;C;0.327288937;OP_WRITE;0;4096
0;1;544808960;D;0.327300709;OP_WRITE;3628;16384
1;0;544808960;C;0.327357476;OP_WRITE;0;16384
0;1;544825344;D;0.327363805;OP_WRITE;58;4096
1;0;544825344;C;0.327390656;OP_WRITE;0;4096
0;1;138948608;D;0.328055327;OP_WRITE;3679;4096
1;0;138948608;C;0.328083234;OP_WRITE;0;4096
0;1;544829440;D;0.328094735;OP_WRITE;3628;16384
1;0;544829440;C;0.328151426;OP_WRITE;0;16384
0;1;544845824;D;0.328157677;OP_WRITE;58;4096
1;0;544845824;C;0.328184492;OP_WRITE;0;4096
0;1;138952704;D;0.328851930;OP_WRITE;3679;4096
1;0;138952704;C;0.328879880;OP_WRITE;0;4096
0;1;544849920;D;0.328891947;OP_WRITE;3628;16384
1;0;544849920;C;0.328948409;OP_WRITE;0;16384
0;1;544866304;D;0.328954741;OP_WRITE;58;4096
1;0;544866304;C;0.329024451;OP_WRITE;0;4096
0;1;138956800;D;0.329688941;OP_WRITE;3679;4096
1;0;138956800;C;0.329716993;OP_WRITE;0;4096
0;1;544870400;D;0.329728624;OP_WRITE;3628;16384
1;0;544870400;C;0.329785415;OP_WRITE;0;16384
0;1;544886784;D;0.329791777;OP_WRITE;58;4096
1;0;544886784;C;0.329818491;OP_WRITE;0;4096
0;1;138960896;D;0.330487917;OP_WRITE;3679;4096
1;0;138960896;C;0.330515841;OP_WRITE;0;4096
0;1;544890880;D;0.330527179;OP_WRITE;3628;16384
1;0;544890880;C;0.330584560;OP_WRITE;0;16384
0;1;544907264;D;0.330590888;OP_WRITE;58;4096
1;0;544907264;C;0.330618008;OP_WRITE;0;4096
0;1;138964992;D;0.331292003;OP_WRITE;3679;4096
1;0;138964992;C;0.331333998;OP_WRITE;0;4096
0;1;544911360;D;0.331347168;OP_WRITE;3628;16384
1;0;544911360;C;0.331404344;OP_WRITE;0;16384
0;1;544927744;D;0.331411481;OP_WRITE;58;4096
1;0;544927744;C;0.331444766;OP_WRITE;3653;4096
0;1;138969088;D;0.332246719;OP_WRITE;3679;4096
1;0;138969088;C;0.332274303;OP_WRITE;0;4096
0;1;544931840;D;0.332313652;OP_WRITE;3628;16384
1;0;544931840;C;0.332373307;OP_WRITE;0;16384
0;1;544948224;D;0.332385329;OP_WRITE;58;4096
1;0;544948224;C;0.332413316;OP_WRITE;0;4096
0;1;138973184;D;0.333052251;OP_WRITE;3679;4096
1;0;138973184;C;0.333079513;OP_WRITE;0;4096
0;1;544952320;D;0.333114085;OP_WRITE;3628;16384
1;0;544952320;C;0.333173790;OP_WRITE;0;16384
0;1;544968704;D;0.333185161;OP_WRITE;58;4096
1;0;544968704;C;0.333212177;OP_WRITE;0;4096
0;1;138977280;D;0.333834674;OP_WRITE;3679;4096
1;0;138977280;C;0.333862176;OP_WRITE;0;4096
0;1;544972800;D;0.333896291;OP_WRITE;3628;16384
1;0;544972800;C;0.333966716;OP_WRITE;0;16384
0;1;544989184;D;0.333978002;OP_WRITE;58;4096
1;0;544989184;C;0.334005194;OP_WRITE;0;4096
0;1;138981376;D;0.334631458;OP_WRITE;3679;4096
1;0;138981376;C;0.334659116;OP_WRITE;0;4096
0;1;544993280;D;0.334670306;OP_WRITE;3628;16384
1;0;544993280;C;0.334727745;OP_WRITE;0;16384
0;1;545009664;D;0.334734533;OP_WRITE;58;4096
1;0;545009664;C;0.334761899;OP_WRITE;0;4096
0;1;138985472;D;0.335666009;OP_WRITE;3679;4096
1;0;138985472;C;0.335694743;OP_WRITE;0;4096
0;1;545013760;D;0.335707850;OP_WRITE;3628;16384
1;0;545013760;C;0.335765153;OP_WRITE;0;16384
0;1;545030144;D;0.335771996;OP_WRITE;58;4096
1;0;545030144;C;0.335799356;OP_WRITE;0;4096
0;1;138989568;D;0.336487658;OP_WRITE;3679;4096
1;0;138989568;C;0.336515423;OP_WRITE;0;4096
0;1;545034240;D;0.336527195;OP_WRITE;3628;16384
1;0;545034240;C;0.336583939;OP_WRITE;0;16384
0;1;545050624;D;0.336593600;OP_WRITE;58;4096
1;0;545050624;C;0.336620416;OP_WRITE;0;4096
0;1;138993664;D;0.337310832;OP_WRITE;3679;4096
1;0;138993664;C;0.337338848;OP_WRITE;0;4096
0;1;545054720;D;0.337350622;OP_WRITE;3628;16384
1;0;545054720;C;0.337407385;OP_WRITE;0;16384
0;1;545071104;D;0.337413943;OP_WRITE;58;4096
1;0;545071104;C;0.337440873;OP_WRITE;0;4096
0;1;138997760;D;0.338126156;OP_WRITE;3679;4096
1;0;138997760;C;0.338153883;OP_WRITE;0;4096
0;1;545075200;D;0.338166739;OP_WRITE;3628;16384
1;0;545075200;C;0.338223462;OP_WRITE;0;16384
0;1;545091584;D;0.338229891;OP_WRITE;58;4096
1;0;545091584;C;0.338299739;OP_WRITE;0;4096
0;1;139001856;D;0.338990921;OP_WRITE;3679;4096
1;0;139001856;C;0.339019444;OP_WRITE;0;4096
0;1;545095680;D;0.339051260;OP_WRITE;3628;16384
1;0;545095680;C;0.339108666;OP_WRITE;0;16384
0;1;545112064;D;0.339116121;OP_WRITE;58;4096
1;0;545112064;C;0.339143031;OP_WRITE;0;4096
0;1;139005952;D;0.339885402;OP_WRITE;3679;4096
1;0;139005952;C;0.339913710;OP_WRITE;0;4096
0;1;545116160;D;0.339925456;OP_WRITE;3628;16384
1;0;545116160;C;0.339983500;OP_WRITE;0;16384
0;1;545132544;D;0.339990137;OP_WRITE;58;4096
1;0;545132544;C;0.340017220;OP_WRITE;0;4096
0;1;139010048;D;0.340709948;OP_WRITE;3679;4096
1;0;139010048;C;0.340737571;OP_WRITE;0;4096
0;1;545136640;D;0.340749541;OP_WRITE;3628;16384
1;0;545136640;C;0.340806325;OP_WRITE;0;16384
0;1;545153024;D;0.340813041;OP_WRITE;58;4096
1;0;545153024;C;0.340839894;OP_WRITE;0;4096
0;1;139014144;D;0.341527536;OP_WRITE;3679;4096
1;0;139014144;C;0.341555022;OP_WRITE;0;4096
0;1;545157120;D;0.341567220;OP_WRITE;3628;16384
1;0;545157120;C;0.341623825;OP_WRITE;0;16384
0;1;545173504;D;0.341630535;OP_WRITE;58;4096
1;0;545173504;C;0.341657346;OP_WRITE;0;4096
0;1;139018240;D;0.342345980;OP_WRITE;3679;4096
1;0;139018240;C;0.342373725;OP_WRITE;0;4096
0;1;545177600;D;0.342385586;OP_WRITE;3628;16384
1;0;545177600;C;0.342441985;OP_WRITE;0;16384
0;1;545193984;D;0.342448664;OP_WRITE;58;4096
1;0;545193984;C;0.342517792;OP_WRITE;0;4096
0;1;139022336;D;0.343233251;OP_WRITE;3679;4096
1;0;139022336;C;0.343261892;OP_WRITE;0;4096
0;1;545198080;D;0.343274101;OP_WRITE;3628;16384
1;0;545198080;C;0.343331126;OP_WRITE;0;16384
0;1;545214464;D;0.343337817;OP_WRITE;58;4096
1;0;545214464;C;0.343364681;OP_WRITE;0;4096
0;1;139026432;D;0.344098509;OP_WRITE;3679;4096
1;0;139026432;C;0.344126905;OP_WRITE;0;4096
0;1;545218560;D;0.344139424;OP_WRITE;3628;16384
1;0;545218560;C;0.344197219;OP_WRITE;0;16384
0;1;545234944;D;0.344203777;OP_WRITE;58;4096
1;0;545234944;C;0.344231097;OP_WRITE;0;4096
0;1;139030528;D;0.344925061;OP_WRITE;3679;4096
1;0;139030528;C;0.344953312;OP_WRITE;0;4096
0;1;545239040;D;0.344965058;OP_WRITE;3628;16384
1;0;545239040;C;0.345022084;OP_WRITE;0;16384
0;1;545255424;D;0.345028456;OP_WRITE;58;4096
1;0;545255424;C;0.345055368;OP_WRITE;0;4096
0;1;139034624;D;0.345743301;OP_WRITE;3679;4096
1;0;139034624;C;0.345770934;OP_WRITE;0;4096
0;1;545259520;D;0.345782844;OP_WRITE;3628;16384
1;0;545259520;C;0.345839330;OP_WRITE;0;16384
0;1;545275904;D;0.345845943;OP_WRITE;58;4096
1;0;545275904;C;0.345872850;OP_WRITE;0;4096
0;1;139038720;D;0.346558681;OP_WRITE;3679;4096
1;0;139038720;C;0.346586294;OP_WRITE;0;4096
0;1;545280000;D;0.346597831;OP_WRITE;3628;16384
1;0;545280000;C;0.346654447;OP_WRITE;0;16384
0;1;545296384;D;0.346660892;OP_WRITE;58;4096
1;0;545296384;C;0.346687756;OP_WRITE;0;4096
0;1;139042816;D;0.347415625;OP_WRITE;3679;4096
1;0;139042816;C;0.347443472;OP_WRITE;0;4096
0;1;545300480;D;0.347455368;OP_WRITE;3628;16384
1;0;545300480;C;0.347546567;OP_WRITE;0;16384
0;1;545316864;D;0.347553024;OP_WRITE;58;4096
1;0;545316864;C;0.347580205;OP_WRITE;0;4096
0;1;139046912;D;0.348264679;OP_WRITE;3679;4096
1;0;139046912;C;0.348292937;OP_WRITE;0;4096
0;1;545320960;D;0.348334250;OP_WRITE;3628;16384
1;0;545320960;C;0.348395340;OP_WRITE;0;16384
0;1;545337344;D;0.348407525;OP_WRITE;58;4096
1;0;545337344;C;0.348435327;OP_WRITE;0;4096
0;1;139051008;D;0.349124303;OP_WRITE;3679;4096
1;0;139051008;C;0.349152440;OP_WRITE;0;4096
0;1;545341440;D;0.349194086;OP_WRITE;3628;16384
1;0;545341440;C;0.349254936;OP_WRITE;0;16384
0;1;545357824;D;0.349266972;OP_WRITE;58;4096
1;0;545357824;C;0.349294479;OP_WRITE;0;4096
0;1;139055104;D;0.349978444;OP_WRITE;3679;4096
1;0;139055104;C;0.350005997;OP_WRITE;0;4096
0;1;545361920;D;0.350051242;OP_WRITE;3628;16384
1;0;545361920;C;0.350111316;OP_WRITE;0;16384
0;1;545378304;D;0.350123559;OP_WRITE;58;4096
1;0;545378304;C;0.350150927;OP_WRITE;0;4096
0;1;139059200;D;0.350844007;OP_WRITE;3679;4096
1;0;139059200;C;0.350871819;OP_WRITE;0;4096
0;1;545382400;D;0.350884264;OP_WRITE;3628;16384
1;0;545382400;C;0.350941262;OP_WRITE;0;16384
0;1;545398784;D;0.350948282;OP_WRITE;58;4096
1;0;545398784;C;0.350975801;OP_WRITE;0;4096
0;1;139063296;D;0.351705441;OP_WRITE;3679;4096
1;0;139063296;C;0.351733386;OP_WRITE;0;4096
0;1;545402880;D;0.351745590;OP_WRITE;3628;16384
1;0;545402880;C;0.351802503;OP_WRITE;0;16384
0;1;545419264;D;0.351809104;OP_WRITE;58;4096
1;0;545419264;C;0.351878923;OP_WRITE;0;4096
0;1;139067392;D;0.352569459;OP_WRITE;3679;4096
1;0;139067392;C;0.352597413;OP_WRITE;0;4096
0;1;545423360;D;0.352609294;OP_WRITE;3628;16384
1;0;545423360;C;0.352666152;OP_WRITE;0;16384
0;1;545439744;D;0.352672623;OP_WRITE;58;4096
1;0;545439744;C;0.352699451;OP_WRITE;0;4096
0;1;139071488;D;0.353385711;OP_WRITE;3679;4096
1;0;139071488;C;0.353413592;OP_WRITE;0;4096
0;1;545443840;D;0.353425383;OP_WRITE;3628;16384
1;0;545443840;C;0.353483282;OP_WRITE;0;16384
0;1;545460224;D;0.353489802;OP_WRITE;58;4096
1;0;545460224;C;0.353516906;OP_WRITE;0;4096
0;1;139075584;D;0.354207254;OP_WRITE;3679;4096
1;0;139075584;C;0.354235059;OP_WRITE;0;4096
0;1;545464320;D;0.354246778;OP_WRITE;3628;16384
1;0;545464320;C;0.354303494;OP_WRITE;0;16384
0;1;545480704;D;0.354309806;OP_WRITE;58;4096
1;0;545480704;C;0.354336683;OP_WRITE;0;4096
0;1;139079680;D;0.355025017;OP_WRITE;3679;4096
1;0;139079680;C;0.355053041;OP_WRITE;0;4096
0;1;545484800;D;0.355065317;OP_WRITE;3628;16384
1;0;545484800;C;0.355122166;OP_WRITE;0;16384
0;1;545501184;D;0.355128885;OP_WRITE;58;4096
1;0;545501184;C;0.355155776;OP_WRITE;0;4096
0;1;139083776;D;0.355842641;OP_WRITE;3679;4096
1;0;139083776;C;0.355870552;OP_WRITE;0;4096
0;1;545505280;D;0.355883808;OP_WRITE;3628;16384
1;0;545505280;C;0.355940434;OP_WRITE;0;16384
0;1;545521664;D;0.355947901;OP_WRITE;58;4096
1;0;545521664;C;0.356016281;OP_WRITE;0;4096
0;1;139087872;D;0.356705911;OP_WRITE;3679;4096
1;0;139087872;C;0.356734493;OP_WRITE;0;4096
0;1;545525760;D;0.356746715;OP_WRITE;3628;16384
1;0;545525760;C;0.356803618;OP_WRITE;0;16384
0;1;545542144;D;0.356809989;OP_WRITE;58;4096
1;0;545542144;C;0.356837012;OP_WRITE;0;4096
0;1;139091968;D;0.357525653;OP_WRITE;3679;4096
1;0;139091968;C;0.357553894;OP_WRITE;0;4096
0;1;545546240;D;0.357565558;OP_WRITE;3628;16384
1;0;545546240;C;0.357623084;OP_WRITE;0;16384
0;1;545562624;D;0.357629570;OP_WRITE;58;4096
1;0;545562624;C;0.357657005;OP_WRITE;0;4096
0;1;139096064;D;0.358344985;OP_WRITE;3679;4096
1;0;139096064;C;0.358372877;OP_WRITE;0;4096
0;1;545566720;D;0.358384472;OP_WRITE;3628;16384
1;0;545566720;C;0.358441370;OP_WRITE;0;16384
0;1;545583104;D;0.358447947;OP_WRITE;58;4096
1;0;545583104;C;0.358475046;OP_WRITE;0;4096
0;1;139100160;D;0.359174334;OP_WRITE;3679;4096
1;0;139100160;C;0.359202606;OP_WRITE;0;4096
0;1;545587200;D;0.359214878;OP_WRITE;3628;16384
1;0;545587200;C;0.359271245;OP_WRITE;0;16384
0;1;545603584;D;0.359277595;OP_WRITE;58;4096
1;0;545603584;C;0.359304403;OP_WRITE;0;4096
0;1;139104256;D;0.359970559;OP_WRITE;3679;4096
1;0;139104256;C;0.359998436;OP_WRITE;0;4096
0;1;545607680;D;0.360010253;OP_WRITE;3628;16384
1;0;545607680;C;0.360066925;OP_WRITE;0;16384
0;1;545624064;D;0.360073222;OP_WRITE;58;4096
1;0;545624064;C;0.360100001;OP_WRITE;0;4096
0;1;139108352;D;0.360768626;OP_WRITE;3679;4096
1;0;139108352;C;0.360796466;OP_WRITE;0;4096
0;1;545628160;D;0.360807990;OP_WRITE;3628;16384
1;0;545628160;C;0.360904563;OP_WRITE;0;16384
0;1;545644544;D;0.360910718;OP_WRITE;58;4096
1;0;545644544;C;0.360937560;OP_WRITE;0;4096
0;1;139112448;D;0.361585595;OP_WRITE;3679;4096
1;0;139112448;C;0.361613446;OP_WRITE;0;4096
0;1;545648640;D;0.361653340;OP_WRITE;3628;16384
1;0;545648640;C;0.361714214;OP_WRITE;0;16384
0;1;545665024;D;0.361726114;OP_WRITE;58;4096
1;0;545665024;C;0.361753831;OP_WRITE;0;4096
0;1;139116544;D;0.362407112;OP_WRITE;3679;4096
1;0;139116544;C;0.362434736;OP_WRITE;0;4096
0;1;545669120;D;0.362474123;OP_WRITE;3628;16384
1;0;545669120;C;0.362534693;OP_WRITE;0;16384
0;1;545685504;D;0.362549362;OP_WRITE;58;4096
1;0;545685504;C;0.362576918;OP_WRITE;0;4096
0;1;139120640;D;0.363232874;OP_WRITE;3679;4096
1;0;139120640;C;0.363260984;OP_WRITE;0;4096
0;1;545689600;D;0.363300940;OP_WRITE;3628;16384
1;0;545689600;C;0.363360760;OP_WRITE;0;16384
0;1;545705984;D;0.363372855;OP_WRITE;58;4096
1;0;545705984;C;0.363400052;OP_WRITE;0;4096
0;1;139124736;D;0.364070620;OP_WRITE;3679;4096
1;0;139124736;C;0.364098061;OP_WRITE;0;4096
0;1;545710080;D;0.364110847;OP_WRITE;3628;16384
1;0;545710080;C;0.364167896;OP_WRITE;0;16384
0;1;545726464;D;0.364174882;OP_WRITE;58;4096
1;0;545726464;C;0.364201648;OP_WRITE;0;4096
0;1;139128832;D;0.364863580;OP_WRITE;3679;4096
1;0;139128832;C;0.364891486;OP_WRITE;0;4096
0;1;545730560;D;0.364903078;OP_WRITE;3628;16384
1;0;545730560;C;0.364959888;OP_WRITE;0;16384
0;1;545746944;D;0.364966350;OP_WRITE;58;4096
1;0;545746944;C;0.365035898;OP_WRITE;0;4096
0;1;139132928;D;0.365698781;OP_WRITE;3679;4096
1;0;139132928;C;0.365726750;OP_WRITE;0;4096
0;1;545751040;D;0.365737799;OP_WRITE;3628;16384
1;0;545751040;C;0.365795050;OP_WRITE;0;16384
0;1;545767424;D;0.365801279;OP_WRITE;58;4096
